star_01,star_02,star_03,area,moment
21444,24436,27366,0.004251976681237996,1.9214145868286016e-05
14354,17573,14576,0.004252682728658874,2.2321649197858505e-05
72220,76276,78072,0.004252735136157567,2.719183862295655e-05
17573,18246,19343,0.004253184847561718,3.144256724121472e-05
27989,29655,30343,0.00425370187203806,1.8840504879228603e-05
75177,77634,80112,0.004253761657006802,1.5213901187936265e-05
98110,102488,104732,0.004254263450771982,1.5589279799244378e-05
69996,77952,79664,0.004254293891519501,3.749395951418061e-05
16537,20042,20535,0.004254767953970593,5.0952367865619554e-05
82729,89642,84143,0.004255319519146416,1.7718163702238463e-05
18543,24305,25985,0.004255376807437154,3.193451227430675e-05
27321,30122,30277,0.004255383305832187,2.9987976498381253e-05
86228,93506,89642,0.0042558877688454394,2.4827203082613176e-05
24305,24436,25336,0.00425696496658275,2.8553258184545492e-05
44511,51576,52419,0.00425795428330958,3.05556334095083e-05
76276,77233,81693,0.0042580251157508945,4.0174510753439134e-05
88635,90496,92041,0.004258067512327727,5.581983010739635e-06
45556,51576,54463,0.004258184222420952,1.147677341071575e-05
33152,35264,33977,0.004258291190922488,1.3641397589717368e-05
21444,22797,25336,0.004258445806981463,1.329724851703115e-05
83000,84345,86974,0.004259320521307218,2.654979745302483e-05
27321,27628,28328,0.0042612468062002236,1.2877847169291462e-05
73334,76600,78401,0.004261775597502891,2.9706716397949213e-05
74785,76333,78265,0.004261999932304523,2.0974324724328826e-05
17448,18246,23767,0.004263416006672755,2.325223519231451e-05
74376,78265,78401,0.004264697297886987,4.8998339190831164e-05
39429,39953,42536,0.004265176946272552,1.1373977270559e-05
23416,23453,28360,0.004265292537427473,8.552328623007665e-06
71957,77516,79593,0.004265502102023743,2.997356226208719e-05
37826,44127,44471,0.004266085135939465,4.28827280780919e-05
23875,24674,27072,0.004267385674581984,2.4133275919986038e-05
46853,50372,53229,0.00426866087579585,2.762803980004324e-05
84379,86032,87108,0.004268881122236698,2.976524453654612e-05
73334,78384,82396,0.0042694512159361,2.852764403106175e-05
13268,17448,13531,0.004270800569044588,4.11572834887883e-05
84970,90496,92041,0.004271192748851274,2.141873846509846e-05
20535,25985,27288,0.004271233730158553,4.4011956979647886e-05
82545,86929,82729,0.0042730343256745795,4.788154539633893e-05
77634,78384,82363,0.004273423028662599,4.4736110323643524e-05
17358,18246,18532,0.004273445145559598,1.4097032269942253e-05
13209,14668,15863,0.004273884925708462,3.254226017418879e-05
39429,42570,48774,0.004274173118401966,3.0918829372867934e-05
60260,61199,63613,0.0042744455799541186,1.0279596978170068e-05
32349,35264,33579,0.004275658386426181,2.5325266645012252e-05
2920,7607,9640,0.004276664996683481,1.8620651695223832e-05
23875,24436,26549,0.0042769248481501765,5.263615848143438e-06
2072,5348,7588,0.004276958029108808,1.833263611968734e-05
73273,75177,78401,0.004276997976078405,3.247096980130203e-05
25859,27628,28328,0.00427728113639527,5.473355233100213e-06
5348,7588,9007,0.004277549833818256,4.42432431126289e-06
42515,45080,42828,0.004277786814729649,4.5446640348144814e-05
24436,25336,26207,0.004277901686016755,2.1301924103673132e-05
82396,82514,84012,0.004278527908415042,3.202037685065217e-05
27628,30122,33977,0.0042787854058699655,2.0997447258082474e-05
67472,73273,75141,0.004278856289619874,1.727476714388066e-05
61199,62322,61932,0.004279966116041708,3.302479862369612e-05
21421,23875,22797,0.004280177451001562,2.921911242607489e-05
76600,78265,80763,0.0042808147618047234,7.824863454613085e-06
24305,24674,25930,0.0042812527916078445,1.5128459113491827e-05
45101,45556,51232,0.004281436046450085,6.984758113556467e-06
57363,60718,61585,0.004281486805655708,3.5689078573084037e-06
21594,26311,26549,0.00428175244925037,2.6564865652950622e-05
9598,13268,14328,0.0042818491912349635,2.5404019746996365e-05
51232,57363,53253,0.004282782830780955,8.983146048766075e-06
50371,59196,59449,0.004283640343651579,2.3966128911607718e-05
71860,73273,78265,0.004284245559701425,4.1052215144891465e-05
61084,67464,68933,0.004284486340965487,3.992498484556685e-05
77634,86670,82545,0.0042849465178909345,2.870937961517879e-05
44511,45556,46701,0.004285368684918256,9.982427890674816e-06
24674,27366,28103,0.004286603995274592,8.419302196945463e-06
65109,73807,74376,0.0042875029016151995,3.711111186518123e-05
41037,42913,45941,0.004288110396718485,5.2798470222669945e-06
38827,42913,45080,0.0042881682789345085,8.175174177038644e-06
61932,68002,68282,0.004288197980660518,1.267940647031282e-05
74376,76297,78384,0.004288198609743974,1.0376524667299397e-05
26634,30122,34444,0.0042889493535902224,2.3030420924741556e-05
43023,47854,45941,0.004289029648002154,1.8752420364974064e-05
79664,85258,88714,0.004289262233368529,2.2139252656660678e-05
76600,78401,81377,0.004289275590448776,3.0606821447418114e-05
59196,61622,68282,0.004289872215917815,2.1848540359546518e-05
73807,75141,78265,0.004290639979784413,3.131990003091054e-05
73273,75177,78104,0.004291905153594082,1.8097363862720766e-05
71683,75141,75264,0.0042919973295361845,2.7552646219148623e-05
73273,73807,73714,0.0042923465156754805,2.9141404289063806e-05
86032,89962,91117,0.0042923812368239386,3.8308475465066014e-05
45860,47908,48455,0.004292406778266103,9.645737154199376e-06
27628,30277,37229,0.00429297459698863,3.483913213175412e-05
18907,26311,26549,0.004293517815321074,4.423727280341286e-05
25985,28103,29651,0.004293733167926201,1.3294213650686872e-05
71681,75141,75264,0.004293892489936913,2.7579080597408984e-05
30122,30277,33152,0.004294990094750917,8.595048609138375e-06
73273,78104,78265,0.004295018284469295,2.809747142258427e-05
25985,27654,33152,0.004295367100761397,2.3430904969545998e-05
82363,83081,88714,0.004295709069980482,1.2688043373818776e-05
78104,78384,78820,0.004296076941142665,1.892394134396784e-05
35550,43109,43813,0.0042961555871855635,5.249691192540199e-05
8832,9884,14576,0.004296185901976534,4.3655263665764035e-05
61199,63613,62434,0.004296729482290459,1.1070519062546397e-05
17378,22449,22549,0.004296909988371211,3.871413275982999e-05
71352,74946,71860,0.004297634916978789,4.437699796070661e-05
13209,14354,15863,0.004297685195228899,2.9912058989440727e-05
25281,26311,27366,0.004298612402912304,6.399956122787271e-06
20455,25281,26241,0.00429961898920608,5.416892782230353e-05
85696,86670,88635,0.00429963388822686,7.447864374319555e-06
45101,51576,51232,0.004299728432172747,7.225315212739034e-06
66657,73334,75177,0.004299930272824437,3.471153117319154e-05
86742,87108,86974,0.004300008998202371,4.184547611493857e-05
101769,106278,101958,0.0043004997601860965,4.352164487140646e-05
23875,27288,28103,0.004301315352240242,1.5144387954651173e-05
85727,85792,85927,0.004301394873676101,3.0114067458499693e-05
71053,72105,77070,0.004302659991157882,5.381417559920299e-05
92420,93194,100453,0.004303010143822264,2.613098944333655e-05
42515,44511,46701,0.004303494415648506,2.9591146740503248e-05
82396,86228,82545,0.004303916326908295,9.86103630413254e-06
83081,85792,87073,0.004304330922625898,1.7427175225678434e-05
17378,20042,20535,0.004304400194008714,4.721356474530162e-05
75264,76297,76470,0.004304657708932887,1.7011807265705655e-05
42913,45101,45238,0.004304725702976642,1.305840594465703e-05
51986,52419,53253,0.004305133544700165,1.4963775289203239e-05
45336,47508,50583,0.0043051389349532615,3.071445196584068e-05
8832,14354,14576,0.004305518463200104,4.833642550779082e-05
39429,42913,45556,0.004306436219833855,2.9181457668276795e-05
33579,35904,39757,0.0043065300247852765,1.48008281302487e-05
23875,26241,26727,0.004306865471497771,5.188426549183976e-06
21444,23875,25281,0.004308325520845108,8.533110950916231e-06
69996,71352,76600,0.004308425530983556,3.036534695840145e-05
78104,82729,84143,0.0043084284302446,2.6815342327524963e-05
43783,45101,44511,0.004308762599955028,1.539351535131833e-05
51232,54463,59449,0.0043090357730539855,1.4555468174174356e-05
52727,57363,61199,0.004309530534540844,3.808648696891794e-05
17702,18532,19343,0.004310618301043706,3.2306180617263454e-05
49583,49669,51624,0.004310675285294389,5.833604257483112e-06
17448,17702,18532,0.00431114650233512,1.4238889154627106e-05
85696,85792,86670,0.004311638923951879,1.0463840033623184e-05
43023,44511,46701,0.004311725175139076,1.0754864884891657e-05
60718,60823,61932,0.004311800403959635,1.3658375398425279e-05
47854,48002,52727,0.004311917885763672,2.0136319809645788e-05
68933,76470,78265,0.004312190558485175,4.0681902676591846e-05
41312,42570,42913,0.004313063319481128,2.1191236448939344e-05
32759,35264,33579,0.004313134251591488,5.4475109510220935e-06
44511,48002,45556,0.004313562745376872,2.009172400213237e-05
25606,30324,31592,0.004313591135827297,1.61826911301837e-05
95853,104887,99675,0.004314040395466294,2.898336620420654e-05
35904,42828,37677,0.004314079082654567,1.8239547908564415e-05
39953,42913,46701,0.004314779327782606,1.3810367661202823e-05
78401,82514,84143,0.004315061768283891,3.774857163489469e-05
78933,85696,87073,0.004315173319265293,5.255530449958582e-05
2072,2081,110997,0.004319277923965418,3.257383781744181e-05
24436,25985,27654,0.004319416866355979,1.3830322420465719e-05
73273,74946,73807,0.004319709034666474,4.132552588001393e-05
100064,105881,100345,0.0043206799326694165,2.4256962727707897e-05
67464,74376,68282,0.004324924237614925,1.6107131160368438e-05
68282,71681,71908,0.00432498559851363,2.735482233299306e-05
76333,78401,80763,0.004325032016291298,1.629012913030602e-05
44248,44471,48319,0.0043257100376913145,2.103731891152505e-05
76333,77516,77622,0.004326543415419198,2.1414027268975478e-05
89642,95168,92855,0.004327075320265582,3.0381861472883934e-05
81693,87808,91262,0.0043276295275023035,3.4019212585992085e-05
102488,109176,104732,0.004328050433783379,2.156065936752868e-05
51232,57363,52419,0.004328530393319087,8.153970419812439e-06
73807,75264,80112,0.004329094929203413,4.351715548091837e-05
85258,85696,86228,0.004329525768829678,1.9223568986466713e-05
20885,20889,23767,0.004329577869877393,4.5709184052552325e-05
26311,26549,29655,0.004329780551787904,4.902233738598092e-05
80763,90185,81266,0.004330883637733043,4.490115880590236e-05
65936,68002,68245,0.004331862213020541,5.225428355789411e-06
59449,61932,65109,0.004332342766148898,2.2780845869215616e-05
42536,50099,45080,0.004332631150668717,2.278778377171664e-05
45336,49841,51069,0.004332723436248501,4.063592045325575e-05
68702,73807,75264,0.004334063606152091,2.383345630644541e-05
109427,112748,113881,0.004334194708196619,3.947908324925561e-05
47854,50371,48774,0.004335769098869543,4.8940161981297694e-06
59449,60823,68282,0.0043358266870907975,2.319750576884496e-05
17529,17847,18246,0.004335852621856619,1.9094086338670206e-05
23875,24436,26311,0.004337069234242726,5.707287136585399e-06
93085,95347,93683,0.004337512718071186,2.8608632697405658e-05
71860,77952,79664,0.004337779429848398,2.888638132005473e-05
68282,71683,71908,0.004338091585751874,2.7435741860659882e-05
30122,30277,33579,0.0043389400070009765,5.970876345052876e-06
33856,35904,38170,0.0043399244794122115,7.326586961552883e-06
15900,17573,18246,0.004340472677017316,3.227812028706393e-05
88635,93683,90496,0.00434051894529298,1.3983981999529183e-05
73334,78104,78265,0.004341052567654439,2.6114216781513402e-05
37447,37677,38170,0.004341462538840308,2.3074273735910942e-05
25606,32759,30122,0.004341730754214539,2.685004578695397e-05
2920,3179,7607,0.0043446981005439795,9.646161541087267e-06
18246,18724,18907,0.004344727887195127,3.973433066153481e-05
45688,50583,45860,0.004345494434818448,3.105054779375296e-05
82396,85696,82545,0.004346113948247665,5.472754050771627e-06
30277,39953,36377,0.00434654727912027,3.4048662732764104e-05
92420,97165,99848,0.004346550562758243,2.7242590020675127e-05
21444,25985,27654,0.004346682053296769,3.878845425927761e-05
17448,17847,18614,0.004347751655241907,8.535689295162917e-06
30277,35264,38414,0.004348586491606769,2.081762583378093e-05
41312,42913,44511,0.004348688249296698,2.1601627130222737e-05
73334,73807,75177,0.004348755220416867,7.524660877169956e-06
59747,62434,66657,0.004349072072608011,1.0035537925732336e-05
76297,78384,84970,0.004349486191725455,4.5701148155933575e-05
37819,42913,45556,0.004349557297094193,3.962665957442982e-05
89931,95168,93085,0.0043508743316947795,1.9084396773630375e-05
89931,90496,92855,0.004350928708242601,4.773924388006642e-06
42515,45941,42828,0.004350997039864148,3.5190625829361865e-05
67472,68282,73334,0.004351668567073865,1.1022577083505274e-05
76267,77233,78072,0.0043522865535531256,1.0590568179522662e-05
29651,31592,33152,0.0043527640147787245,2.3635629217603534e-05
32759,33152,34444,0.004354866002959061,5.118907604674592e-06
41037,45556,45941,0.004355402905789122,5.571736063474771e-06
12706,16537,17378,0.004355650730046895,2.6026153802020136e-05
48774,50371,50099,0.004355803243451379,1.363563991791448e-05
97278,97649,101958,0.004355883575679826,1.4400613095677438e-05
71860,75141,75264,0.004356506151933412,6.2189930666603945e-06
82396,85727,85267,0.004357519816841248,4.655870667504264e-05
82545,85927,87073,0.0043593281585884575,7.4859746683686685e-06
30324,33856,34444,0.004359338871279637,1.3484701113643232e-05
30277,32759,38170,0.004360117443099933,2.5453682924725622e-05
74785,77516,80883,0.0043608452562756165,2.5777119377401513e-05
26311,26727,32362,0.0043616958135529885,3.538950072817028e-05
32759,33579,37229,0.004363189743564253,9.024713006629934e-06
77634,86670,82514,0.004363489582749067,2.9219952603500184e-05
53229,53910,54061,0.004363697082616986,4.661970763606679e-05
12706,16083,18724,0.00436400323236918,2.518186569846148e-05
26634,27628,27072,0.004364292851606479,1.1917616999358405e-05
61359,67472,65109,0.004364428480893224,3.458529870087937e-05
56343,59316,59803,0.004365581815740531,1.759841717963703e-05
42828,45101,45080,0.004365679775957083,5.666607873344878e-05
71908,75141,75264,0.004365924123876544,3.9419140339032106e-05
25336,26311,26207,0.0043663423981745025,7.656525803995681e-06
77516,80170,80816,0.004366358073837496,4.7319555954913195e-05
45556,47854,51232,0.0043663900490877655,5.398394835947227e-06
59316,67472,65936,0.0043665044488535205,5.155069447580537e-05
82729,88635,90496,0.004367086898923897,3.8241726623573514e-05
100453,103413,106481,0.0043684951187559435,1.1368658784207885e-05
50191,50371,51232,0.004368751696997303,2.4124644588191445e-05
84143,85927,87073,0.00436956540192461,4.591462921422675e-06
47908,50372,50801,0.004369911015968597,2.8667645650590323e-05
59196,61932,65936,0.004370951954776512,1.9768824457223918e-05
31681,32362,36188,0.004371556968776249,1.3031917692584493e-05
68002,71681,71908,0.004371685624891256,2.181805773995411e-05
68702,73807,74376,0.004371740041589284,1.8059272315615378e-05
25336,26241,27366,0.004372114884612203,1.7239326308372005e-05
106278,109074,110960,0.004372312899127513,1.3589073321826815e-05
45556,51576,53253,0.0043725539835539375,9.493899856751544e-06
52419,56561,54463,0.004372803057909409,3.75806772380166e-06
30438,34481,37504,0.004373360974510487,3.002688423549392e-05
51232,52419,54463,0.004374247712225973,3.749928132874148e-06
36377,37819,37677,0.004375664859883347,1.2292909460707425e-05
42911,45688,45860,0.004375932037892521,2.7129409059914865e-05
16537,25281,17378,0.004376005157209637,5.488518910183941e-05
